matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2576134,3157,3172,"December 23, 2017 at 6:00:00 PM GMT+1",Italy,0,2.0,0.0,1.3333333333333333,1.0,19.333333333333332,8.666666666666666,6.333333333333333,412.3333333333333,1.3333333333333333,1.0,0.5742773083457259,0.8480161801995721,0.5,0.32638888888888884,3.0,0.0,2.0,2.0,13.333333333333334,12.0,6.0,316.3333333333333,2.0,1.3333333333333333,0.46085994325992247,0.8068055690648337,0.7166666666666667,0.4683760683760683
2576206,3157,3164,"February 18, 2018 at 8:45:00 PM GMT+1",Italy,1,3.6666666666666665,0.0,1.3333333333333333,1.0,17.666666666666668,10.0,5.666666666666667,391.3333333333333,1.3333333333333333,1.3333333333333333,0.5395325724515648,0.8366194841617728,0.7380952380952381,0.314484126984127,5.666666666666667,0.0,4.0,0.0,9.333333333333334,17.333333333333332,3.6666666666666665,326.6666666666667,2.0,1.6666666666666667,0.4471879212860405,0.8010299583870154,0.6919191919191919,0.39343434343434347
2576176,3157,3162,"January 28, 2018 at 6:00:00 PM GMT+1",Italy,1,3.3333333333333335,0.0,1.0,1.0,19.0,8.0,6.333333333333333,428.0,1.0,1.0,0.551398290633936,0.8423919965647669,0.8214285714285715,0.32698412698412693,3.3333333333333335,0.3333333333333333,2.3333333333333335,0.6666666666666666,8.0,14.666666666666666,2.6666666666666665,423.0,2.0,1.6666666666666667,0.4850014824492166,0.8286157205207724,0.7407407407407408,0.3658119658119658
2576151,3157,3197,"January 6, 2018 at 3:00:00 PM GMT+1",Italy,1,3.3333333333333335,0.0,1.6666666666666667,1.0,15.666666666666666,9.333333333333334,5.333333333333333,439.3333333333333,1.0,1.0,0.5213921973292844,0.8513005709687639,0.8214285714285715,0.3515151515151515,3.0,0.0,3.0,0.6666666666666666,12.333333333333334,14.333333333333334,3.6666666666666665,284.6666666666667,1.6666666666666667,2.3333333333333335,0.3975783357265968,0.7783899487854381,0.6845238095238094,0.3609649122807017
2576242,3157,3165,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,1,2.3333333333333335,0.0,1.6666666666666667,1.0,18.333333333333332,9.0,7.0,469.0,1.3333333333333333,0.3333333333333333,0.5819413251578897,0.866735462874244,0.9166666666666666,0.39318181818181813,3.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,7.333333333333333,15.333333333333334,1.6666666666666667,363.0,0.3333333333333333,2.3333333333333335,0.48903039616752614,0.8030974204175264,0.6151515151515151,0.17777777777777778
2576333,3157,3176,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,1,2.0,0.0,2.3333333333333335,0.6666666666666666,18.0,8.0,6.666666666666667,521.3333333333334,2.0,1.0,0.6563795908035255,0.8866265341993498,0.6944444444444443,0.38177830940988833,4.0,0.0,2.0,0.6666666666666666,12.333333333333334,10.666666666666666,4.666666666666667,352.3333333333333,1.6666666666666667,1.6666666666666667,0.5087140264092421,0.8143904066908979,0.7055555555555556,0.3944444444444444
2576314,3157,3194,"May 5, 2018 at 6:00:00 PM GMT+2",Italy,1,1.6666666666666667,0.0,2.3333333333333335,0.6666666666666666,20.0,7.666666666666667,8.0,539.6666666666666,3.0,1.0,0.6819224107661852,0.8897824397824398,0.6666666666666666,0.40673374613003094,6.666666666666667,0.3333333333333333,3.0,0.3333333333333333,6.333333333333333,24.333333333333332,1.6666666666666667,238.66666666666666,0.3333333333333333,2.3333333333333335,0.28429226717131906,0.7839234950452684,0.6746438746438747,0.27777777777777773
2576024,3157,3158,"October 1, 2017 at 6:00:00 PM GMT+2",Italy,0,1.3333333333333333,0.0,2.0,1.6666666666666667,17.666666666666668,7.666666666666667,8.333333333333334,561.6666666666666,4.0,1.3333333333333333,0.6510708228348623,0.8996536327522243,0.5,0.47781217750258004,4.0,0.0,1.0,1.3333333333333333,14.666666666666666,14.666666666666666,5.666666666666667,364.6666666666667,2.0,0.6666666666666666,0.5819523380255874,0.8191161819710633,0.8888888888888888,0.337037037037037
2576062,3157,3159,"October 28, 2017 at 6:00:00 PM GMT+2",Italy,0,2.3333333333333335,0.3333333333333333,2.0,1.6666666666666667,17.0,9.666666666666666,7.333333333333333,472.3333333333333,3.0,1.3333333333333333,0.5465135130086488,0.870415303513895,0.611111111111111,0.43137254901960786,3.0,0.3333333333333333,2.6666666666666665,1.3333333333333333,12.0,8.0,3.6666666666666665,419.0,3.0,1.6666666666666667,0.5295847593771527,0.8634516985755362,0.6888888888888888,0.28703703703703703
2575993,3157,3163,"September 17, 2017 at 3:00:00 PM GMT+2",Italy,1,2.6666666666666665,0.3333333333333333,2.0,1.0,15.333333333333334,9.333333333333334,5.0,447.0,1.3333333333333333,1.6666666666666667,0.5355307913018904,0.8580281180497865,0.5888888888888889,0.31045751633986923,3.3333333333333335,0.0,2.0,0.6666666666666666,9.333333333333334,11.666666666666666,3.0,237.33333333333334,1.0,0.6666666666666666,0.3430851140072803,0.7965561729307953,0.8888888888888888,0.30677655677655674
