matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2565798,696,695,"March 1, 2018 at 9:30:00 PM GMT+1",Spain,1,1.8,0.2,3.0,0.8,13.2,9.0,4.6,228.6,1.4,0.2,0.3449785444200764,0.7591099992544157,0.75,0.3410897435897436,3.4,0.0,3.0,0.2,9.4,16.2,2.8,237.4,1.0,2.4,0.350204298265194,0.7869290864178567,0.53,0.28663780663780664
2565822,696,684,"March 12, 2018 at 9:00:00 PM GMT+1",Spain,0,1.6,0.4,3.2,0.8,13.4,8.6,4.6,251.4,1.4,0.2,0.4092161046126928,0.7708285649538731,0.75,0.3355952380952381,2.4,0.2,4.0,1.2,9.8,13.0,4.0,439.0,2.0,1.4,0.5851398363896173,0.8725789433489908,0.6966666666666667,0.4018253968253968
2565909,696,678,"May 12, 2018 at 5:30:00 PM GMT+2",Spain,1,1.6,0.4,3.2,0.8,11.2,9.2,3.0,267.4,1.2,0.8,0.44256899808151584,0.7685478631994871,0.6,0.26416666666666666,4.6,0.0,1.8,0.0,9.6,13.6,2.4,341.0,0.4,1.6,0.4766005264623009,0.8057661399854246,0.6777777777777778,0.20166666666666666
2565677,696,701,"November 25, 2017 at 1:00:00 PM GMT+1",Spain,0,2.2,0.4,3.2,0.8,8.8,10.0,3.0,255.8,1.6,1.0,0.42218946012772046,0.7605252101344979,0.75,0.37666666666666665,1.4,0.0,3.2,1.6,13.2,7.0,4.2,277.6,1.6,1.2,0.5227448871071991,0.7724802395361992,0.41666666666666663,0.32345238095238094
2565651,696,691,"November 4, 2017 at 6:30:00 PM GMT+1",Spain,1,2.6,0.6,3.8,0.8,8.2,9.2,2.8,256.6,1.4,1.2,0.45589062954933085,0.7519091818113567,0.7428571428571429,0.37666666666666665,2.4,0.0,2.8,0.6,9.6,11.0,3.2,306.0,1.2,1.2,0.4408327222662839,0.7681641634179227,0.7642857142857142,0.3509157509157509
2565623,696,687,"October 14, 2017 at 6:30:00 PM GMT+2",Spain,0,2.6,0.4,4.2,0.6,9.6,8.4,3.4,249.8,1.4,1.2,0.4553240272692869,0.7660790689069088,0.7428571428571429,0.38725490196078427,4.2,0.0,1.6,0.4,12.4,12.8,3.6,439.6,0.6,1.8,0.5753164225306244,0.8643439877396482,0.71,0.3192035742035742
2565638,696,674,"October 28, 2017 at 1:00:00 PM GMT+2",Spain,0,3.2,0.2,3.6,0.4,8.4,9.6,2.4,211.2,1.2,1.6,0.35857471597452106,0.7542812663196324,0.6761904761904762,0.3158263305322128,4.0,0.0,3.2,1.2,9.4,14.2,5.2,315.0,2.2,0.8,0.4322831519421153,0.8338498871572797,0.8400000000000001,0.527979797979798
2565584,696,682,"September 17, 2017 at 12:00:00 PM GMT+2",Spain,0,3.0,0.2,4.2,0.4,10.2,9.2,3.6,204.2,1.2,1.4,0.3543042925890627,0.762722305626761,0.6261904761904762,0.37475490196078426,4.2,0.0,1.8,1.2,12.4,16.8,4.8,381.6,2.0,1.6,0.4630898210203832,0.8610716858837313,0.7428571428571429,0.39060606060606057
2565598,696,675,"September 23, 2017 at 4:15:00 PM GMT+2",Spain,0,3.0,0.2,4.2,0.4,12.2,10.2,3.2,215.6,0.6,1.8,0.3695864242505047,0.773844737278994,0.5761904761904761,0.23904061624649856,3.2,0.0,1.4,1.0,15.0,12.4,6.0,449.2,2.2,1.4,0.6032284714498195,0.859316045754111,0.7183333333333334,0.39869047619047615
2565712,698,714,"December 20, 2017 at 7:30:00 PM GMT+1",Spain,1,2.5,0.0,2.0,0.0,10.5,7.0,2.0,219.5,0.0,1.0,0.3476716575342126,0.7269623233908948,0.7083333333333333,0.1785714285714285,5.333333333333333,0.6666666666666666,3.6666666666666665,0.3333333333333333,7.666666666666667,16.0,2.6666666666666665,334.6666666666667,0.3333333333333333,1.3333333333333333,0.5123851661452133,0.8466881850187878,0.7916666666666666,0.34259259259259256
2565684,698,674,"December 3, 2017 at 4:15:00 PM GMT+1",Spain,1,3.6666666666666665,0.0,2.3333333333333335,0.6666666666666666,11.333333333333334,10.333333333333334,3.6666666666666665,211.66666666666666,0.6666666666666666,0.6666666666666666,0.3275777814646461,0.7321162964020106,0.8055555555555555,0.2985347985347985,2.3333333333333335,0.0,3.3333333333333335,0.0,8.0,9.666666666666666,3.3333333333333335,321.6666666666667,1.0,1.3333333333333333,0.45044557488128717,0.8073480479973396,0.6825396825396824,0.3902777777777778
