matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
1694429,4418,8274,2016-06-26 15:00:00-02:00,European_Championship,1,0.5,0.0,1.0,2.0,16.5,7.5,4.0,429.5,2.0,0.5,0.6493998729357777,0.8626081170991351,0.25,0.26691729323308266,2.5,0.0,1.5,0.5,11.0,11.0,2.5,252.0,0.5,1.5,0.42839285096370117,0.8234158479557252,0.7857142857142857,0.21666666666666667
1694435,10682,5629,2016-07-01 21:00:00-02:00,European_Championship,1,2.5,0.0,1.0,0.5,7.5,9.0,4.0,299.5,1.5,0.5,0.5012491359462681,0.8157669396872673,0.8333333333333333,0.4722222222222222,5.0,0.0,2.5,2.5,23.5,13.0,11.0,314.5,2.5,0.0,0.4747902627819902,0.8229125077442004,1.0,0.45970695970695963
