matchID,team1_ID,team2_ID,date,tournament,winner,avg_gk_saves_T1,avg_red_card_T1,avg_yellow_card_T1,avg_assists_T1,avg_shots_T1,avg_shots_against_T1,avg_shots_on_target_T1,avg_passes_T1,avg_goals_T1,avg_goals_against_T1,avg_ball_possession_T1,avg_pass_acc_T1,avg_gk_acc_T1,avg_shot_acc_T1,avg_gk_saves_T2,avg_red_card_T2,avg_yellow_card_T2,avg_assists_T2,avg_shots_T2,avg_shots_against_T2,avg_shots_on_target_T2,avg_passes_T2,avg_goals_T2,avg_goals_against_T2,avg_ball_possession_T2,avg_pass_acc_T2,avg_gk_acc_T2,avg_shot_acc_T2
2499942,1673,1633,"January 13, 2018 at 4:00:00 PM GMT+1",England,0,2.6,0.0,0.8,1.0,10.6,8.6,3.4,353.6,1.6,1.2,0.5050984221023455,0.8085852233197215,0.7133333333333333,0.326984126984127,5.0,0.0,1.8,0.8,7.8,19.4,3.6,271.2,1.2,2.4,0.41536490106039087,0.8054876282987827,0.5234126984126984,0.4416666666666667
2499959,1673,1612,"January 30, 2018 at 9:00:00 PM GMT+1",England,0,2.6,0.0,0.8,1.0,10.6,8.8,3.6,369.2,1.8,1.6,0.5303030788138515,0.8186870444834897,0.6799999999999999,0.3492063492063492,2.2,0.0,1.0,1.6,17.0,6.4,5.2,524.2,2.6,0.6,0.6061854177570277,0.8637620997209534,0.75,0.3244444444444444
2500021,1673,1628,"March 17, 2018 at 4:00:00 PM GMT+1",England,0,2.4,0.0,0.2,0.8,10.2,9.6,3.2,343.2,1.6,2.2,0.4630769017188097,0.8075605723892757,0.5942857142857143,0.2992063492063492,4.4,0.0,1.2,1.4,10.4,14.2,4.4,275.6,1.6,2.0,0.3846022036695079,0.8052710779556088,0.7066666666666667,0.4253968253968254
2500091,1673,1609,"May 13, 2018 at 4:00:00 PM GMT+2",England,0,2.8,0.0,0.8,0.6,10.2,10.8,3.2,339.4,1.4,2.0,0.508947911783482,0.785631125440004,0.6476190476190476,0.2992063492063492,3.4,0.0,2.0,1.0,11.0,13.6,4.6,539.0,1.2,2.0,0.6646715015150698,0.8604778435220183,0.49499999999999994,0.3813311688311688
2499841,1673,1625,"November 26, 2017 at 5:00:00 PM GMT+1",England,0,3.2,0.0,1.0,0.6,10.2,11.2,2.6,322.4,1.0,2.2,0.47685392201366106,0.7856584126377604,0.6076190476190476,0.26587301587301587,2.2,0.0,0.8,2.2,13.6,5.6,4.6,673.6,2.2,0.2,0.7618189606422129,0.8998643279283488,0.7333333333333333,0.35238095238095235
2499821,1673,1627,"November 4, 2017 at 4:00:00 PM GMT+1",England,1,3.4,0.2,1.4,0.0,8.4,12.4,1.6,277.4,0.4,2.4,0.3979406269047752,0.7622603543853332,0.5942857142857143,0.19444444444444442,4.2,0.0,2.0,0.2,7.6,14.2,2.6,260.8,0.4,2.0,0.37800174574979095,0.7704479404956167,0.6687878787878787,0.3244444444444444
2499801,1673,1611,"October 21, 2017 at 4:00:00 PM GMT+2",England,1,3.6,0.4,1.8,0.0,7.8,12.8,1.8,256.0,0.4,1.6,0.3658235531891091,0.7601421783431066,0.7276190476190476,0.25,4.0,0.0,1.8,0.4,12.4,14.4,4.6,415.4,1.4,1.6,0.553280758218498,0.8439939570709937,0.6942857142857143,0.3741666666666667
2499783,1673,1624,"September 30, 2017 at 1:30:00 PM GMT+2",England,0,3.2,0.4,2.6,0.2,8.0,11.6,2.2,238.6,0.8,1.2,0.35670067907197195,0.73672274960276,0.7466666666666666,0.32,2.2,0.2,1.6,0.4,15.0,10.2,4.4,419.4,0.8,1.6,0.6353059181925396,0.8177115146857148,0.5700000000000001,0.2974861739567622
2499881,10531,1625,"December 13, 2017 at 8:45:00 PM GMT+1",England,0,2.5,0.0,1.0,0.0,9.0,12.5,3.0,413.5,0.0,2.5,0.4480140525400811,0.8540245475163428,0.5,0.3246753246753247,2.0,0.2,3.0,1.2,16.4,6.6,6.8,585.8,2.6,0.8,0.7283040232621626,0.886045477494498,0.6266666666666667,0.4125952135240061
2499876,10531,1627,"December 9, 2017 at 4:00:00 PM GMT+1",England,1,3.6666666666666665,0.0,0.6666666666666666,0.0,7.666666666666667,15.666666666666666,2.3333333333333335,324.0,0.0,3.0,0.35328997099658893,0.8074449364394667,0.5333333333333333,0.2831168831168831,2.25,0.25,1.0,0.75,11.0,13.25,3.5,236.0,1.0,0.75,0.35787624319394484,0.7572141925056539,0.85,0.28599837662337657
