matchID,team1_ID,team2_ID,date,tournament,winner,avg_avg_closeness_centrality_T1_1H,avg_std_closeness_centrality_T1_1H,avg_min_closeness_centrality_T1_1H,avg_max_closeness_centrality_T1_1H,avg_avg_degree_centrality_T1_1H,avg_std_degree_centrality_T1_1H,avg_min_degree_centrality_T1_1H,avg_max_degree_centrality_T1_1H,avg_avg_betweenness_centrality_T1_1H,avg_std_betweenness_centrality_T1_1H,avg_min_betweenness_centrality_T1_1H,avg_max_betweenness_centrality_T1_1H,avg_avg_eigenvector_centrality_T1_1H,avg_std_eigenvector_centrality_T1_1H,avg_min_eigenvector_centrality_T1_1H,avg_max_eigenvector_centrality_T1_1H,avg_avg_clustering_T1_1H,avg_std_clustering_T1_1H,avg_min_clustering_T1_1H,avg_max_clustering_T1_1H,avg_avg_shortest_path_T1_1H,avg_mean_centroid_y_T1_1H,avg_std_centroid_y_T1_1H,avg_mean_centroid_x_T1_1H,avg_std_centroid_x_T1_1H,avg_avg_closeness_centrality_T1_2H,avg_std_closeness_centrality_T1_2H,avg_min_closeness_centrality_T1_2H,avg_max_closeness_centrality_T1_2H,avg_avg_degree_centrality_T1_2H,avg_std_degree_centrality_T1_2H,avg_min_degree_centrality_T1_2H,avg_max_degree_centrality_T1_2H,avg_avg_betweenness_centrality_T1_2H,avg_std_betweenness_centrality_T1_2H,avg_min_betweenness_centrality_T1_2H,avg_max_betweenness_centrality_T1_2H,avg_avg_eigenvector_centrality_T1_2H,avg_std_eigenvector_centrality_T1_2H,avg_min_eigenvector_centrality_T1_2H,avg_max_eigenvector_centrality_T1_2H,avg_avg_clustering_T1_2H,avg_std_clustering_T1_2H,avg_min_clustering_T1_2H,avg_max_clustering_T1_2H,avg_avg_shortest_path_T1_2H,avg_mean_centroid_y_T1_2H,avg_std_centroid_y_T1_2H,avg_mean_centroid_x_T1_2H,avg_std_centroid_x_T1_2H,avg_avg_closeness_centrality_T2_1H,avg_std_closeness_centrality_T2_1H,avg_min_closeness_centrality_T2_1H,avg_max_closeness_centrality_T2_1H,avg_avg_degree_centrality_T2_1H,avg_std_degree_centrality_T2_1H,avg_min_degree_centrality_T2_1H,avg_max_degree_centrality_T2_1H,avg_avg_betweenness_centrality_T2_1H,avg_std_betweenness_centrality_T2_1H,avg_min_betweenness_centrality_T2_1H,avg_max_betweenness_centrality_T2_1H,avg_avg_eigenvector_centrality_T2_1H,avg_std_eigenvector_centrality_T2_1H,avg_min_eigenvector_centrality_T2_1H,avg_max_eigenvector_centrality_T2_1H,avg_avg_clustering_T2_1H,avg_std_clustering_T2_1H,avg_min_clustering_T2_1H,avg_max_clustering_T2_1H,avg_avg_shortest_path_T2_1H,avg_mean_centroid_y_T2_1H,avg_std_centroid_y_T2_1H,avg_mean_centroid_x_T2_1H,avg_std_centroid_x_T2_1H,avg_avg_closeness_centrality_T2_2H,avg_std_closeness_centrality_T2_2H,avg_min_closeness_centrality_T2_2H,avg_max_closeness_centrality_T2_2H,avg_avg_degree_centrality_T2_2H,avg_std_degree_centrality_T2_2H,avg_min_degree_centrality_T2_2H,avg_max_degree_centrality_T2_2H,avg_avg_betweenness_centrality_T2_2H,avg_std_betweenness_centrality_T2_2H,avg_min_betweenness_centrality_T2_2H,avg_max_betweenness_centrality_T2_2H,avg_avg_eigenvector_centrality_T2_2H,avg_std_eigenvector_centrality_T2_2H,avg_min_eigenvector_centrality_T2_2H,avg_max_eigenvector_centrality_T2_2H,avg_avg_clustering_T2_2H,avg_std_clustering_T2_2H,avg_min_clustering_T2_2H,avg_max_clustering_T2_2H,avg_avg_shortest_path_T2_2H,avg_mean_centroid_y_T2_2H,avg_std_centroid_y_T2_2H,avg_mean_centroid_x_T2_2H,avg_std_centroid_x_T2_2H
2576114,3157,3166,"December 10, 2017 at 8:45:00 PM GMT+1",Italy,1,0.7464633183216071,0.0935500005591742,0.5441176470588236,0.8712121212121213,1.2818181818181817,0.26871762549411987,0.75,1.65,0.0409090909090909,0.03131281807966565,0.00283068783068775,0.090515873015873,0.29236656305599973,0.07367625627094204,0.1105314426172713,0.37664037250671056,0.6906821942860286,0.069347267609647,0.6111697635135135,0.8455565142364108,1.3681818181818182,51.4597520751485,23.45908223886385,48.99894496854856,15.278844555313754,0.7339959876724582,0.0977038585353382,0.5718954248366013,0.9166666666666667,1.2363636363636363,0.3200685216382265,0.75,1.8,0.0429292929292929,0.0402011143857629,0.00185185185185185,0.13986772486772484,0.2934030200175852,0.0692896305632601,0.15034376653058817,0.40512898549361953,0.704411346089302,0.11123308813647326,0.5742365172189734,0.95,1.3863636363636362,46.80474977379002,24.169549387754667,53.0357337837601,16.25418972695767,0.7332833783368544,0.10809390453345817,0.5479302832244008,0.9696969696969697,1.2363636363636363,0.2975064665593971,0.7333333333333334,1.7666666666666666,0.04377104377104374,0.03492349963959047,0.0033333333333332997,0.12097643097643096,0.2910466988563036,0.07736005061477803,0.14169413618423735,0.42789791996462617,0.6757975016395363,0.06502057229608427,0.5711217099851691,0.8094628933444724,1.3939393939393938,50.3078343121043,22.629002661875557,44.210571619419056,14.876155143564977,0.7561169025072768,0.1019311996504149,0.5895969498910675,0.9393939393939394,1.3090909090909093,0.28770763035925523,0.9,1.8,0.038720538720538704,0.0312391988632032,0.007601410934744233,0.11388007054673717,0.2918793771606268,0.07450891643851999,0.1490659018384703,0.39165206607485387,0.6963802098056319,0.07029172708200523,0.5727919264768487,0.8225685425685425,1.3484848484848484,48.417285462047026,20.867688680877254,47.199914715240595,15.886070711658364
2576134,3157,3172,"December 23, 2017 at 6:00:00 PM GMT+1",Italy,0,0.7514994660716585,0.0779788632328457,0.5849673202614379,0.8585858585858587,1.309090909090909,0.261131442804981,0.8333333333333334,1.6666666666666667,0.039057239057239033,0.0277852629096086,0.004514991181657767,0.0831569664902998,0.294704631204095,0.0610443504622585,0.14876784968137655,0.3697293997528932,0.6978938833676521,0.06411430022787114,0.6165108364943891,0.8256091047290357,1.3515151515151516,51.16439740819438,22.37007250314153,50.443769995315925,15.245947825317169,0.7411548576409257,0.09398923722373587,0.5567022130489623,0.888888888888889,1.2666666666666666,0.30987406489876107,0.7333333333333334,1.7666666666666668,0.04141414141414137,0.034943257023711004,0.0042592592592592335,0.1224426807760141,0.2929933355679278,0.07101123477102338,0.12981694172422517,0.39107681834702673,0.7004951031521788,0.0957881161637884,0.5661576781459822,0.884474885844749,1.3727272727272728,51.50712319630417,22.68430291505084,52.6187174984276,16.118093723178532,0.7277728643124083,0.08955469140199328,0.5937392500859993,0.888888888888889,1.2242424242424244,0.22168591546806793,0.7999999999999999,1.5666666666666667,0.0444444444444444,0.025223129413354833,0.008280423280423199,0.08609494415049966,0.29333870829188385,0.06907075615687618,0.17009453666485727,0.3966973336981255,0.6296317832909888,0.056078851490726396,0.5432381322792282,0.7373051784816491,1.4000000000000001,53.61291566386205,24.322898458795702,45.71222125866441,14.960733498291694,0.7155735140230791,0.11212685507528475,0.5164445640956611,0.9141414141414143,1.1696969696969697,0.2720626912643028,0.6666666666666666,1.5333333333333332,0.0488215488215488,0.035510798164888134,0.0068562610229276335,0.11659465020576126,0.2869111884531555,0.091209074016625,0.10920328677200469,0.4137972286495426,0.6087164601455378,0.11553844055732305,0.35112044817927174,0.7711707152496626,1.4393939393939394,48.402863630776665,23.428213595408778,44.261731310433106,15.577375804683578
2576206,3157,3164,"February 18, 2018 at 8:45:00 PM GMT+1",Italy,1,0.7426716554390351,0.07522373352413142,0.5857843137254902,0.8522727272727273,1.290909090909091,0.2545007998335718,0.825,1.6500000000000001,0.04065656565656563,0.028305121242017672,0.00693121693121685,0.08622354497354495,0.29485984987655434,0.0609735896979829,0.14863469579563104,0.3730111428326707,0.6827285118856019,0.059851678541855954,0.6036331273707918,0.797485517071367,1.365909090909091,50.14050278268846,22.6067687005108,49.60787554900535,15.267171140489495,0.7527620503538742,0.09475437281536273,0.5737766597867218,0.893939393939394,1.3045454545454545,0.31822921953088534,0.775,1.8,0.0391414141414141,0.03316915988502923,0.003194444444444425,0.11289682539682537,0.2934945944415704,0.0688409723632211,0.14319588253601473,0.38456697866254325,0.7258332556450122,0.09556014823829767,0.5866552956465237,0.905780406807804,1.3522727272727273,51.78522685100964,22.696425671578915,51.64947855391123,16.457819499275494,0.731122290318744,0.0883304963587468,0.5779411764705882,0.8659673659673661,1.2436363636363637,0.2354675209952896,0.8,1.6199999999999999,0.04363636363636356,0.02813468480872296,0.01065608465608462,0.10570899470899468,0.29054016832636503,0.07912543849266268,0.13919458934437237,0.4009874300219849,0.639983849617441,0.07163162437088678,0.5194543333280779,0.7735490374834637,1.3927272727272728,51.31743299615448,20.403134344207697,42.55826798867906,15.372526383316432,0.7391172513885713,0.10059964575416531,0.5368814192343604,0.8841491841491841,1.2545454545454544,0.30292632529557173,0.5800000000000001,1.6199999999999999,0.0442424242424242,0.03373932342131034,0.00547442680776008,0.11238624338624334,0.28814047328401465,0.0841773066688154,0.102005637098269,0.39095169925970785,0.6733974926083114,0.0866737987134786,0.492207780725022,0.8021328478194365,1.398181818181818,49.02150077931149,19.302632001712027,46.77725298561681,15.738369651005154
2576176,3157,3162,"January 28, 2018 at 6:00:00 PM GMT+1",Italy,1,0.7460513194470414,0.07898048935583898,0.5936274509803922,0.8636363636363636,1.298181818181818,0.24959740583294296,0.8800000000000001,1.6800000000000002,0.03999999999999996,0.028718803747676703,0.00739947089947082,0.09177777777777776,0.29477944151339003,0.0617460459781762,0.15609971048999463,0.3769721184185455,0.6834759582439874,0.05958371101072002,0.6049754674138749,0.7937576444263243,1.3599999999999999,50.22187363424874,23.000159913795322,48.370056963097454,15.691427425824383,0.7508835154275627,0.09757996243654282,0.5766683866529068,0.9151515151515153,1.2945454545454544,0.31265144625260394,0.78,1.8399999999999999,0.03959595959595956,0.034716913306050354,0.0033703703703703404,0.1224285714285714,0.2931367527673482,0.0703267067570362,0.14243586300494707,0.3939404716360078,0.7181794481022835,0.09173288971450798,0.5782131254061078,0.8865290873510052,1.3563636363636364,51.00165161222519,23.21273773833915,50.35116687165366,16.565719502544322,0.7601022714659079,0.09023033982372017,0.5972222222222222,0.9303030303030304,1.3381818181818184,0.25843895061206357,0.82,1.7399999999999998,0.03737373737373734,0.022153918344122996,0.008021164021163981,0.08618694885361551,0.29505399659053866,0.061913460302352966,0.16030465612149977,0.38893522174422535,0.7043860380307716,0.06305436141742196,0.6088704549298157,0.8263598158987616,1.3363636363636364,49.61423683351141,24.697519941309174,43.80726483543393,15.148558726585886,0.7781853470356145,0.10496486380490284,0.5825163398692811,0.9454545454545455,1.3781818181818184,0.28151270140343543,0.86,1.78,0.0347474747474747,0.029067472731744183,0.0037962962962962603,0.10485185185185182,0.2917766525711195,0.07428499552795517,0.13054260400316883,0.3894210003981816,0.7396185895278341,0.06827697770807628,0.6331630137093003,0.8709328033492486,1.3127272727272725,47.609469644301214,23.030056068536116,45.91099073343849,16.14736463976863
2576151,3157,3197,"January 6, 2018 at 3:00:00 PM GMT+1",Italy,1,0.7391211284259412,0.07681109866196753,0.593627450980392,0.8636363636363636,1.2763636363636364,0.25355665514076087,0.8600000000000001,1.7,0.04121212121212116,0.03058385090347972,0.00752645502645496,0.10277777777777777,0.29528613622448807,0.05962220924267536,0.1636827153221055,0.3783521438789642,0.6760235862791946,0.06185129464348198,0.5807277822286896,0.7800964422405319,1.3709090909090909,50.616695865405305,23.20394724563298,48.33332067504251,15.821160103696096,0.7423528304262895,0.09134638891947797,0.5542594230674726,0.8689976689976691,1.2727272727272727,0.2769054078197188,0.78,1.7399999999999998,0.04141414141414138,0.0295125774929919,0.007074074074074041,0.10650264550264547,0.2921969915768787,0.07364115622025795,0.12432115204341417,0.3891111929530581,0.6792617707721812,0.08089492445401232,0.5483590288853446,0.8105290873510052,1.372727272727273,50.7674445561234,23.592420855009003,48.16778342366031,16.31780827015557,0.6637942430962414,0.09220883290600093,0.515107376283847,0.8356643356643356,1.021818181818182,0.23482780261385586,0.54,1.42,0.061414141414141366,0.03926690571746484,0.0078333333333333,0.12982010582010578,0.28377663215133897,0.09443978732142942,0.1205647148492539,0.4251067336892881,0.5380179404293444,0.06656399996209608,0.43446560425278297,0.6741582210342651,1.5527272727272727,47.1753438610182,25.13769200162836,43.377864119533776,15.374406105483772,0.716883169721555,0.09937144889406765,0.5224828375286041,0.9023310023310025,1.1927272727272729,0.27720719813668593,0.6399999999999999,1.6199999999999999,0.04767676767676764,0.03420993636755716,0.00259523809523806,0.12221815221815217,0.28958066874262,0.08205547080258649,0.103562206916833,0.4028141678664383,0.6384703195055038,0.07374001256860915,0.5126352265043949,0.786992275698158,1.429090909090909,49.35772017213497,22.30453250130264,46.32288701273519,14.566831074917
2576242,3157,3165,"March 18, 2018 at 3:00:00 PM GMT+1",Italy,1,0.7584448083111185,0.08099048221835789,0.6112745098039215,0.8969696969696969,1.3381818181818184,0.26434880919957454,0.8800000000000001,1.8,0.03737373737373732,0.0288830920596006,0.00698941798941792,0.10285449735449734,0.2955430552958313,0.05853550715648861,0.16838004050956007,0.3801353296650677,0.7066989455553471,0.05943586236616964,0.6086557101566176,0.7942017053984267,1.3363636363636364,50.70979297701684,23.548817606736726,48.673614803778094,16.018749168498125,0.7586246898799672,0.09341507138723194,0.5681483119563615,0.9023310023310023,1.3236363636363637,0.26232143496208754,0.8400000000000001,1.78,0.03838383838383834,0.02611244817404948,0.00818783068783064,0.09762433862433859,0.2926914484636377,0.07113688779627536,0.13280096184682916,0.3892046264824728,0.6959642973460833,0.0706329874062703,0.5717508417508418,0.7971957540176718,1.3454545454545457,51.112071929449606,23.525459498861288,48.08087923829705,16.04390715908489,0.7176631126419426,0.0918109702970867,0.5283307907449784,0.8636363636363636,1.2036363636363636,0.28585548228448887,0.6600000000000001,1.6,0.04707070707070704,0.03712627034372394,0.00620634920634916,0.13918518518518513,0.2906323356072313,0.07693865442782587,0.12729261785770743,0.399593880644683,0.6501570269628056,0.07070875454143155,0.5394141532427517,0.7761038860862992,1.4236363636363638,51.86821709008764,22.37050014862593,41.14888298978788,15.281772460792158,0.7513050448316421,0.09518014677721583,0.5569315445476436,0.8969696969696971,1.2981818181818183,0.29896283652242556,0.68,1.7,0.03959595959595956,0.028500688629487403,0.00587301587301582,0.09197883597883597,0.2919296650422997,0.07485018618263087,0.1160979118898687,0.38291034410983327,0.7032863454283983,0.06700766450320027,0.5952128365283856,0.8128093364804615,1.3563636363636362,49.55632521622115,22.354306716185903,49.101968399163624,15.665989168588826
2576333,3157,3176,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,1,0.770117805545613,0.09465621687037788,0.5955882352941176,0.9303030303030304,1.3672727272727274,0.27265295117184074,0.8400000000000001,1.8399999999999999,0.035757575757575696,0.028291667109014984,0.00573015873015866,0.10158201058201055,0.29434114276610385,0.06529690932712694,0.14722045251410495,0.383547471209307,0.724449660513682,0.06101404967926686,0.6280446998722861,0.8255203867171081,1.3218181818181818,51.47769004069808,24.408905385097835,48.172482353281296,16.131982050274775,0.7701092579434826,0.0936703195336777,0.5878851540616246,0.9356643356643357,1.3599999999999999,0.26064122225535896,0.8800000000000001,1.8399999999999999,0.036161616161616124,0.02450081909268456,0.00802380952380948,0.09374074074074068,0.2936826765753706,0.06648863610107623,0.14738764931256898,0.3914253418054171,0.7166265737898051,0.06587095195257779,0.6017508417508417,0.8186038457666364,1.3254545454545457,48.971020740067424,24.32353849586449,47.89163000287078,15.974602925129911,0.7394305796247205,0.11492699418773014,0.5220638980229773,0.9454545454545455,1.2618181818181822,0.32302370856011364,0.7200000000000001,1.7400000000000002,0.044242424242424194,0.03779442467372288,0.0036322751322750797,0.11597354497354492,0.28836960637750086,0.08505306840710067,0.10425450649859125,0.41205779594380126,0.7168554599054876,0.09361079155338974,0.562659110259685,0.869489121989122,1.3981818181818182,53.40174889155984,23.381536939458904,48.109491156571806,17.056715600590845,0.7456340599388728,0.09428450410089798,0.5547385620915033,0.9121212121212121,1.2872727272727276,0.2853408922795281,0.7400000000000001,1.72,0.041010101010101004,0.029726413187863045,0.00619576719576716,0.10319576719576713,0.2922108002153297,0.0726880177558118,0.13001200302715799,0.3930094840240896,0.6952571956139844,0.06555313379666954,0.5872729853368062,0.7976523396243744,1.369090909090909,51.646170129184874,22.051896497046243,46.216699386895016,16.726131147444427
2576314,3157,3194,"May 5, 2018 at 6:00:00 PM GMT+2",Italy,1,0.7845558185130377,0.09032007555713856,0.6207983193277311,0.9303030303030303,1.410909090909091,0.2622761792465933,0.9,1.86,0.032727272727272674,0.024241055957027864,0.00567989417989412,0.09153968253968252,0.29530948241789223,0.058832320340666475,0.1673280186410054,0.37367824681911826,0.741967622150875,0.056790712476367064,0.6499284208025187,0.8362307692307693,1.2945454545454544,53.4983107100302,24.542249507065694,48.34672704564061,16.063400357854366,0.7797912426254673,0.09623137944528434,0.5878851540616246,0.953846153846154,1.3890909090909092,0.2381225675351783,0.9400000000000002,1.86,0.034545454545454504,0.0229626139821182,0.00834126984126978,0.09019047619047614,0.2938386630418175,0.06572607915388336,0.1431198016387944,0.3924372272419053,0.7186640765448543,0.05500469694519335,0.6187878787878788,0.7979202657807309,1.310909090909091,48.45061346623677,24.282096677012948,47.16207314241405,15.687676097936308,0.6644264896375789,0.08134866090735889,0.5360415298495794,0.8076923076923077,1.0327272727272727,0.257019437085016,0.5599999999999999,1.44,0.05898989898989894,0.04594947717921094,0.00813390313390308,0.16340189440189437,0.2889277055872621,0.083227312060208,0.14526353005755424,0.4292222344893,0.5471673523944639,0.07525972899233631,0.39731670485927495,0.6517536711654359,1.5309090909090908,50.76339840492247,21.71332714935417,41.31483566492925,16.038062055533253,0.6641142892560005,0.11375760538049906,0.4489962651727358,0.8624242424242425,1.08,0.28282987636831375,0.5599999999999999,1.52,0.051313131313131276,0.04263166877858018,0.005394179894179839,0.14858201058201054,0.2811464981209231,0.09654860786094607,0.1170028735549375,0.4491902963156136,0.583967638349551,0.09102093544714554,0.439890900102246,0.7364380273897901,1.4127272727272726,49.622797441370906,22.06033128403886,40.672543326658015,15.176370464457118
2576024,3157,3158,"October 1, 2017 at 6:00:00 PM GMT+2",Italy,0,0.7936230881418047,0.09100261695556441,0.6134453781512604,0.9303030303030303,1.4400000000000002,0.2911567233967769,0.78,1.86,0.031111111111111055,0.02386670816541056,0.00419576719576714,0.08696825396825394,0.295082215744314,0.05982452059555521,0.15364747353772717,0.36588632460656345,0.7710219819262886,0.06009067747503192,0.6659125526304099,0.8661758241758243,1.28,54.294267284107754,24.497109774775886,50.35683863208025,15.545573365476633,0.790258226621863,0.09256052033806633,0.6035714285714285,0.953846153846154,1.4290909090909092,0.2349021446490948,0.9600000000000002,1.8399999999999999,0.032323232323232275,0.01878517418292556,0.00839947089947084,0.07265873015873012,0.29494317719494784,0.06060059060984626,0.1580391076274479,0.38371912067629466,0.7312358553959062,0.05154563282608482,0.6380239898989899,0.8007213862289101,1.290909090909091,48.251586032743276,24.2547871821588,47.146796555506974,15.14855067440232,0.7868517845790572,0.08620934466277597,0.6678571428571428,0.9303030303030304,1.4254545454545453,0.23201975160317662,1.04,1.8,0.03191919191919188,0.01936905545909462,0.0089391534391534,0.07050529100529095,0.2973053627893488,0.04927144445113234,0.2111587773369376,0.37256302111475986,0.7339491376725906,0.05241801394240416,0.6544358463782445,0.8326692545421492,1.2872727272727271,49.925740681119684,23.398077945426827,45.22175765583576,14.991829465210063,0.7473593470356767,0.09408803533596907,0.5923546611627107,0.9151515151515153,1.2800000000000002,0.240547078959536,0.78,1.6199999999999999,0.040606060606060555,0.023495131453768657,0.00770370370370366,0.08192592592592586,0.2914978754508393,0.0742213767800566,0.14421344117069987,0.3898137071064425,0.666189932344565,0.05874086466084083,0.57424066432916,0.779142960755897,1.3654545454545457,47.94925542248123,22.749330391220145,45.49937807066648,15.668758567890213
2576062,3157,3159,"October 28, 2017 at 6:00:00 PM GMT+2",Italy,0,0.786283962620861,0.09602743926790053,0.6069094304388423,0.9484848484848485,1.4218181818181819,0.27238904885719273,0.8200000000000001,1.8199999999999998,0.03292929292929288,0.023209963633607722,0.0044735449735449195,0.08703968253968251,0.2936059087938966,0.06530423040311663,0.1539251484216478,0.38113085153110016,0.7520275602395277,0.057571917202095556,0.6580744820016416,0.8524503339797459,1.2963636363636364,52.59925847404919,25.28473769425342,50.09552884890381,15.924433590126949,0.7948869312505675,0.09762775778810502,0.6035714285714285,0.9666666666666668,1.4436363636363636,0.2527344001006887,0.9200000000000002,1.8799999999999997,0.03151515151515146,0.0188785029039684,0.00562169312169306,0.07160582010582009,0.2952732791485392,0.05951601427525939,0.1606841183962858,0.379903065980779,0.7509353412750907,0.0459281102037416,0.6640748207885304,0.8167213862289101,1.2836363636363637,49.59539807928259,23.771354384183436,48.33068157423156,15.616711331210379,0.7447049198104645,0.09165059540766753,0.5832043343653251,0.9151515151515153,1.272727272727273,0.31898663960210744,0.6400000000000001,1.7600000000000002,0.04080808080808076,0.03373946247680326,0.005354497354497301,0.11942857142857136,0.29259388403228137,0.07065954929443592,0.14750687948487295,0.38975778194623106,0.7066016251405668,0.08501398020711362,0.5568806572168425,0.8434050279517974,1.3672727272727272,50.539832834073266,22.97119670022745,45.17496579105374,15.72652398373657,0.7692129615779348,0.11589108941220819,0.5531045751633987,0.9618181818181819,1.355151515151515,0.3257382980716447,0.6711111111111111,1.8155555555555556,0.039116161616161535,0.03134918208301139,0.00330158730158728,0.10306613756613751,0.29370269948398064,0.07912867202772116,0.12363741706298818,0.3990218321813077,0.755340477787817,0.07666715501289126,0.6431940874859194,0.8857407909400321,1.3389898989898992,49.80457849335816,21.029073468880235,46.03755830275513,14.749483292685099
