matchID,team1_ID,team2_ID,date,tournament,avg_closeness_centrality_T1,std_closeness_centrality_T1,min_closeness_centrality_T1,max_closeness_centrality_T1,avg_degree_centrality_T1,std_degree_centrality_T1,min_degree_centrality_T1,max_degree_centrality_T1,avg_betweenness_centrality_T1,std_betweenness_centrality_T1,min_betweenness_centrality_T1,max_betweenness_centrality_T1,avg_eigenvector_centrality_T1,std_eigenvector_centrality_T1,min_eigenvector_centrality_T1,max_eigenvector_centrality_T1,avg_clustering_T1,std_clustering_T1,min_clustering_T1,max_clustering_T1,avg_shortest_path_T1,mean_centroid_y_T1,std_centroid_y_T1,mean_centroid_x_T1,std_centroid_x_T1,winner
1694440,9905,4418,2016-07-10 21:00:00-02:00,European_Championship,0.8631974086519542,0.09613090682972268,0.7142857142857143,1.0,1.6545454545454545,0.16160353486028342,1.4000000000000001,2.0,0.019191919191919194,0.0065900009179777385,0.009964726631393297,0.03530864197530864,0.29819320912251335,0.044608305754734845,0.2094122457331844,0.3532617686516082,0.8284164106299848,0.018523002020698093,0.7888888888888889,0.8628318584070797,1.1727272727272726,51.84784393420757,21.426686868091775,43.312741180923,13.765247746186938,1
1694439,3148,4418,2016-07-07 21:00:00-02:00,European_Championship,0.8017550631186995,0.11352606996991556,0.625,1.0,1.4545454545454546,0.2934547707557995,0.9,1.9000000000000001,0.0303030303030303,0.01784728448462282,0.0056613756613756614,0.06084656084656084,0.2943378665487446,0.06537821674399155,0.16202107604354063,0.38109294114978376,0.7853237963735551,0.05912902164852554,0.7037037037037037,0.8951612903225806,1.2727272727272727,49.37398940926536,20.15773555721605,56.22113700268674,15.755543634815432,0
1694438,9905,10682,2016-07-06 21:00:00-02:00,European_Championship,0.7102064602064603,0.10758159304087177,0.4166666666666667,0.8333333333333334,1.1818181818181819,0.265666167203681,0.5,1.5,0.050505050505050504,0.032644881810924835,0.00814814814814815,0.12435185185185185,0.28547398913825367,0.09702418479215962,0.037026199076548416,0.3930147887037819,0.5596580142380062,0.16042144552717497,0.1111111111111111,0.7264150943396226,1.4545454545454546,46.83050838050838,21.004118510476854,40.40173753014662,15.123125456553213,1
1694437,4418,7839,2016-07-03 21:00:00-02:00,European_Championship,0.7707452037595579,0.10744508349367848,0.5263157894736842,0.9090909090909091,1.3818181818181818,0.3128118278924592,0.8,1.7000000000000002,0.03636363636363637,0.015751318215697155,0.008703703703703705,0.05467236467236468,0.2915312600033119,0.07693253765457271,0.11258823335373982,0.3773115756477897,0.7423702055520237,0.06685508786519306,0.56,0.8571428571428571,1.3272727272727274,51.2231975586521,20.09848446164149,47.441051232414864,17.031290892765035,1
1694436,3148,3757,2016-07-02 21:00:00-02:00,European_Championship,0.8535555353737171,0.07898614375457809,0.7142857142857143,1.0,1.6363636363636365,0.19666643320712668,1.4000000000000001,2.0,0.0202020202020202,0.00890381830735663,0.009828042328042328,0.03801587301587301,0.2991696205882017,0.0375050533422151,0.22014846818463446,0.3562607547435688,0.8221624670587201,0.028184872303393404,0.7777777777777778,0.8604651162790697,1.1818181818181819,52.64557066729244,25.867574902184938,54.457129513756946,15.154856977225407,1
1694435,10682,5629,2016-07-01 21:00:00-02:00,European_Championship,0.6673246344298976,0.07345334597044591,0.5263157894736842,0.7692307692307693,1.0363636363636364,0.2459590774267033,0.6000000000000001,1.4000000000000001,0.05757575757575757,0.04796388625045416,0.005,0.1739814814814815,0.2898196205455496,0.08314853249411276,0.10383431213454306,0.4067304669108403,0.5401544549356362,0.08775484713200542,0.35714285714285715,0.7121212121212122,1.518181818181818,55.050144300144304,25.887100774278093,36.9863308408763,13.279390817892617,1
1694434,13869,9905,2016-06-30 21:00:00-02:00,European_Championship,0.8687818420438741,0.13042639525293778,0.5882352941176471,1.0,1.6363636363636365,0.21436047495548363,1.3,1.9000000000000001,0.020202020202020204,0.012947155269853355,0.001388888888888889,0.04953703703703703,0.29291518784920373,0.07148275062108762,0.10739297453580121,0.3530694214686888,0.8377605223613568,0.03359178362280184,0.8,0.9040404040404041,1.1818181818181819,47.399689635416024,24.853978819641867,46.008691243615225,15.07297420806185,0
1694433,2413,7839,2016-06-27 21:00:00-02:00,European_Championship,0.7825061700659788,0.11447134640126086,0.5263157894736842,1.0,1.4000000000000001,0.3330301651638946,0.6000000000000001,1.8,0.03434343434343435,0.027724571270436007,0.0,0.08328042328042329,0.29039930926312074,0.08110075270053461,0.07564684357874574,0.3874649103992798,0.7799347436147464,0.07542204985184779,0.6403508771929824,0.9230769230769231,1.309090909090909,55.63806459997682,21.04409044164828,54.99201926600046,19.139560400704337,0
1694432,3757,1598,2016-06-27 18:00:00-02:00,European_Championship,0.6680061424643469,0.10678041919825468,0.5,0.8333333333333334,1.0000000000000002,0.24120907566221092,0.7000000000000001,1.4000000000000001,0.059595959595959605,0.04592765911709561,0.005,0.14113756613756614,0.27643721496132007,0.12038088342224378,0.09581143084136254,0.46551252440632407,0.5446294607774683,0.08085706984311769,0.42,0.6923076923076923,1.5363636363636364,50.913880816153544,23.655587606733285,37.880986942350575,15.020113582608204,1
1694431,10451,5629,2016-06-26 21:00:00-02:00,European_Championship,0.7809719246885023,0.11143437583470518,0.5882352941176471,0.9090909090909091,1.3818181818181818,0.2587318085592311,0.8,1.7000000000000002,0.03434343434343434,0.025027676102778517,0.00705026455026455,0.09752645502645503,0.28831250801856667,0.08823258258225748,0.10173558578036458,0.38445466982860177,0.7171309566849052,0.06465962904133823,0.5930232558139535,0.8356164383561644,1.309090909090909,51.95165239350022,20.965463431071335,42.76867588932806,14.809603023358536,0
