matchID,team1_ID,team2_ID,tournament,closeness_centrality_T1,closeness_centrality_T2,degree_centrality_T1,degree_centrality_T2,betweenness_centrality_T1,betweenness_centrality_T2,eigenvector_centrality_T1,eigenvector_centrality_T2,clustering_T1,clustering_T2,avg_shortest_path_T1,avg_shortest_path_T2,centroid_y_T1,centroid_x_T1,centroid_y_T2,centroid_x_T2,winner
2500089,1646,1659,England,0.790266551630188,0.8335565949202313,1.4181818181818182,1.563636363636364,0.032323232323232316,0.024242424242424242,0.2932197261066376,0.29575857969462854,0.7298143709530599,0.8259611681572832,1.290909090909091,1.2181818181818183,50.322430719513406,52.40706307256053,44.918483934642275,44.959916232803074,0
2500090,1628,1627,England,0.8968909878000787,0.8991311718584445,1.7454545454545454,1.7636363636363634,0.014141414141414142,0.013131313131313133,0.29900108240145956,0.30034105752701507,0.877619219347534,0.9104499468427799,1.1272727272727272,1.1181818181818182,48.638133311104404,49.43342397270572,49.08330008908831,44.944464774007244,1
2500091,1673,1609,England,0.8511185783913057,0.8391154300245209,1.6181818181818182,1.5818181818181818,0.021212121212121213,0.023232323232323236,0.29649785970233095,0.2962486656325031,0.8152628832485916,0.8107488984377238,1.190909090909091,1.209090909090909,46.31489513375615,48.40951699936946,47.80918867920469,45.0329969668952,0
2500092,1612,1651,England,0.7811287595976592,0.8420964062675292,1.4000000000000001,1.5818181818181818,0.03434343434343434,0.023232323232323236,0.2904532769291847,0.2937758824710351,0.7473271024669826,0.8466057801432819,1.309090909090909,1.209090909090909,52.732768266140326,52.21895619204054,51.20474187285454,37.2698324072817,1
2500093,1611,1644,England,0.8676475040111403,0.9258166076347895,1.6727272727272728,1.8181818181818181,0.018181818181818184,0.0101010101010101,0.2991822271676376,0.2994960703808643,0.8385887342087618,0.9142582418546842,1.1636363636363636,1.0909090909090908,47.9669047464502,45.6332503041594,51.63590599032353,47.73181596624849,1
2500094,1613,1610,England,0.8726425090061454,0.8936215299851663,1.6727272727272728,1.7272727272727273,0.01818181818181818,0.015151515151515148,0.29650585455320405,0.29814658829609225,0.8368294863333869,0.8792808892132066,1.1636363636363636,1.1363636363636365,51.99999462001943,50.107093957604896,49.89781674343995,48.59262979740886,1
2500095,1619,1625,England,0.8234000847637212,0.8384040202222022,1.5454545454545454,1.5818181818181818,0.02525252525252525,0.02323232323232323,0.2966942945081197,0.2962124729415255,0.816516377524605,0.7838909620028937,1.2272727272727273,1.209090909090909,52.273468688174574,49.942129439188264,46.571730474965584,52.621763985620944,0
2500096,10531,1639,England,0.7858967189110729,0.8162699599865374,1.4000000000000001,1.4909090909090907,0.03434343434343434,0.028282828282828285,0.28831211872304113,0.2900752310572385,0.7395597505436634,0.7679973264243549,1.309090909090909,1.2545454545454546,51.85796323912688,53.906338614638436,45.607503758226486,37.42935691794277,0
2500097,1624,1631,England,0.8978285529087667,0.9244391971664698,1.7272727272727273,1.8181818181818181,0.01515151515151515,0.0101010101010101,0.29471993637497274,0.29963909596647237,0.8935093984516006,0.9178675998185003,1.1363636363636365,1.0909090909090908,50.45794068780672,47.26334840910584,44.75916491348888,46.96542308446149,1
2500098,1633,1623,England,0.7497153025227892,0.8569460842188115,1.290909090909091,1.6363636363636365,0.0393939393939394,0.020202020202020204,0.2906060928820606,0.29753433971460347,0.6674140041554084,0.8333833083395056,1.3545454545454545,1.1818181818181819,48.95733762724769,48.94244019043785,51.422674110025554,47.94896856751058,1
2500028,1633,1611,England,0.8712650985378257,0.8442580147125601,1.6727272727272728,1.581818181818182,0.01818181818181818,0.02323232323232323,0.2964747086316352,0.29530472094340116,0.8443957864075903,0.820631350667258,1.1636363636363636,1.209090909090909,48.71014171882207,46.86522977999517,50.63014125330857,47.605218327538175,0
2500024,1625,1651,England,0.8044833953924863,0.8821431094158366,1.4727272727272727,1.6727272727272726,0.029292929292929294,0.01818181818181818,0.29519618670738085,0.2921628555607755,0.7718860855085649,0.9030832262685333,1.2636363636363637,1.1636363636363636,47.14153884948432,55.67078646444172,54.66805382440057,37.0904895482914,1
2500027,1624,1613,England,0.8547626615808436,0.8549329458420369,1.6181818181818182,1.6363636363636365,0.02121212121212121,0.0202020202020202,0.2943907921174333,0.29878160485620503,0.8277605329566694,0.830311632678831,1.190909090909091,1.1818181818181819,47.49883548619593,53.074031701338384,48.01801696272285,46.12691017220429,1
2500022,1631,1609,England,0.9092876820149546,0.7778727511347832,1.781818181818182,1.3636363636363635,0.012121212121212121,0.03535353535353535,0.29980055520126603,0.2882972940401362,0.9255950222052348,0.7280059490065214,1.1090909090909091,1.3181818181818181,47.51060193362825,50.38529328068801,51.455697243946105,44.75247115763466,1
2500062,1610,1673,England,0.786678339485826,0.8450480001282141,1.4000000000000004,1.581818181818182,0.03333333333333333,0.02323232323232323,0.2913388698540404,0.2933509471761686,0.7229823724970048,0.8585093308081162,1.3,1.209090909090909,52.5990113070236,55.17084258039219,51.64178321678322,36.13123543123543,0
2500026,10531,1619,England,0.7710916534445946,0.8467895740623012,1.4,1.6181818181818182,0.03434343434343435,0.021212121212121217,0.29680297446270426,0.2987060892899184,0.7099341830926313,0.8483343475259048,1.309090909090909,1.190909090909091,52.95135408185069,48.65989392337015,50.973720756876745,48.79395508291012,0
2500080,1609,1646,England,0.8499379408470318,0.8409620682347954,1.6181818181818186,1.6,0.02121212121212121,0.022222222222222223,0.2981715946637821,0.29842689151025786,0.8129677126739469,0.8143519676095969,1.190909090909091,1.2,48.78002397487879,48.07629772965351,48.93199229430545,44.34125397397146,1
