matchID,team1_ID,team2_ID,date,tournament,gk_saves_T1,red_card_T1,yellow_card_T1,assists_T1,shots_T1,shots_against_T1,shots_on_target_T1,passes_T1,goals_T1,goals_against_T1,ball_possession_T1,pass_acc_T1,gk_acc_T1,shot_acc_T1,winner
2565904,756,701,"May 5, 2018 at 1:00:00 PM GMT+2",Spain,2.0,0.0,2.0,1.0,14,14,4.0,301,1.0,4.0,0.6206185567010309,0.7838541666666666,0.3333333333333333,0.2857142857142857,0
2565905,680,687,"May 4, 2018 at 9:00:00 PM GMT+2",Spain,1.0,0.0,4.0,0.0,16,10,7.0,268,1.0,0.0,0.37906647807637905,0.8,1.0,0.4375,1
2565893,684,683,"April 30, 2018 at 9:00:00 PM GMT+2",Spain,4.0,0.0,1.0,0.0,11,9,2.0,486,2.0,1.0,0.6462765957446809,0.8647686832740213,0.8,0.18181818181818182,1
2565889,677,676,"April 29, 2018 at 8:45:00 PM GMT+2",Spain,5.0,0.0,1.0,2.0,15,20,5.0,336,2.0,4.0,0.358974358974359,0.835820895522388,0.5555555555555556,0.3333333333333333,0
2565896,696,679,"April 29, 2018 at 4:15:00 PM GMT+2",Spain,6.0,0.0,4.0,0.0,6,13,3.0,222,0.0,1.0,0.3627450980392157,0.7449664429530202,0.8571428571428571,0.5,0
2565888,682,692,"April 28, 2018 at 8:45:00 PM GMT+2",Spain,4.0,0.0,2.0,4.0,13,14,7.0,311,4.0,1.0,0.36674528301886794,0.852054794520548,0.8,0.5384615384615384,1
2565891,675,712,"April 28, 2018 at 6:30:00 PM GMT+2",Spain,5.0,0.0,0.0,0.0,11,12,4.0,501,2.0,1.0,0.6072727272727273,0.8820422535211268,0.8333333333333334,0.36363636363636365,1
2565894,687,678,"April 28, 2018 at 4:15:00 PM GMT+2",Spain,2.0,1.0,3.0,1.0,16,9,5.0,350,3.0,1.0,0.5627009646302251,0.8433734939759037,0.6666666666666666,0.3125,1
2565895,695,680,"April 27, 2018 at 9:00:00 PM GMT+2",Spain,3.0,0.0,1.0,2.0,14,20,5.0,292,2.0,1.0,0.44309559939301973,0.8439306358381503,0.75,0.35714285714285715,1
2565879,678,695,"April 23, 2018 at 9:00:00 PM GMT+2",Spain,5.0,0.0,3.0,0.0,17,11,5.0,335,1.0,3.0,0.5411954765751211,0.7919621749408984,0.625,0.29411764705882354,0
2565885,714,696,"April 22, 2018 at 6:30:00 PM GMT+2",Spain,3.0,0.0,2.0,0.0,10,10,1.0,523,0.0,4.0,0.7039030955585465,0.8940170940170941,0.42857142857142855,0.1,0
2565883,683,687,"April 22, 2018 at 4:15:00 PM GMT+2",Spain,2.0,0.0,4.0,2.0,5,12,4.0,238,2.0,0.0,0.3008849557522124,0.8235294117647058,1.0,0.8,1
2565880,756,691,"April 22, 2018 at 12:00:00 PM GMT+2",Spain,2.0,0.0,1.0,0.0,19,5,7.0,374,0.0,2.0,0.6296296296296297,0.8348214285714286,0.5,0.3684210526315789,0
2565881,701,698,"April 21, 2018 at 1:00:00 PM GMT+2",Spain,3.0,0.0,4.0,0.0,10,7,1.0,321,0.0,1.0,0.7117516629711752,0.784841075794621,0.75,0.1,0
2565869,695,683,"April 19, 2018 at 9:30:00 PM GMT+2",Spain,2.0,0.0,1.0,1.0,11,7,2.0,408,1.0,0.0,0.5204081632653061,0.8464730290456431,1.0,0.18181818181818182,1
2565877,684,714,"April 19, 2018 at 9:30:00 PM GMT+2",Spain,0.0,0.0,3.0,1.0,16,1,8.0,427,1.0,0.0,0.6014084507042253,0.8767967145790554,0.0,0.5,1
2565868,687,679,"April 19, 2018 at 7:30:00 PM GMT+2",Spain,2.0,0.0,1.0,3.0,10,9,4.0,443,3.0,0.0,0.6110344827586207,0.8949494949494949,1.0,0.4,1
2565870,696,756,"April 19, 2018 at 7:30:00 PM GMT+2",Spain,3.0,0.0,4.0,0.0,9,13,5.0,297,1.0,2.0,0.5059625212947189,0.8027027027027027,0.6,0.5555555555555556,0
2565871,691,701,"April 18, 2018 at 6:30:00 PM GMT+2",Spain,1.0,0.0,3.0,0.0,7,5,3.0,331,0.0,1.0,0.5462046204620462,0.8152709359605911,0.5,0.42857142857142855,0
2565875,674,698,"April 18, 2018 at 6:30:00 PM GMT+2",Spain,1.0,1.0,1.0,0.0,8,7,2.0,433,1.0,2.0,0.656060606060606,0.8326923076923077,0.3333333333333333,0.25,0
2565872,682,712,"April 17, 2018 at 9:30:00 PM GMT+2",Spain,0.0,0.0,1.0,1.0,16,7,7.0,441,2.0,1.0,0.610803324099723,0.861328125,0.0,0.4375,1
2565867,683,675,"April 15, 2018 at 8:45:00 PM GMT+2",Spain,4.0,0.0,4.0,1.0,11,15,4.0,333,1.0,2.0,0.36314067611777534,0.8516624040920716,0.6666666666666666,0.36363636363636365,0
2565860,679,695,"April 15, 2018 at 4:15:00 PM GMT+2",Spain,3.0,0.0,2.0,3.0,13,11,5.0,484,3.0,0.0,0.5880923450789793,0.8929889298892989,1.0,0.38461538461538464,1
2565865,701,696,"April 15, 2018 at 12:00:00 PM GMT+2",Spain,0.0,0.0,2.0,0.0,18,2,3.0,373,0.0,1.0,0.7186897880539499,0.8108695652173913,0.0,0.16666666666666666,0
2565863,678,677,"April 14, 2018 at 8:45:00 PM GMT+2",Spain,0.0,0.0,2.0,1.0,10,5,3.0,437,2.0,3.0,0.616361071932299,0.8436293436293436,0.0,0.3,0
2565859,714,687,"April 14, 2018 at 6:30:00 PM GMT+2",Spain,10.0,0.0,0.0,0.0,7,20,0.0,354,0.0,1.0,0.4745308310991957,0.8509615384615384,0.9090909090909091,0.0,0
2565861,712,692,"April 14, 2018 at 6:30:00 PM GMT+2",Spain,2.0,0.0,3.0,1.0,18,5,7.0,201,1.0,0.0,0.39801980198019804,0.7528089887640449,1.0,0.3888888888888889,1
2565858,676,674,"April 14, 2018 at 4:15:00 PM GMT+2",Spain,6.0,0.0,2.0,2.0,12,16,7.0,596,2.0,1.0,0.6408602150537634,0.9003021148036254,0.8571428571428571,0.5833333333333334,1
2565864,756,684,"April 13, 2018 at 9:00:00 PM GMT+2",Spain,1.0,0.0,7.0,0.0,7,9,5.0,223,0.0,1.0,0.40619307832422585,0.7716262975778547,0.5,0.7142857142857143,0
2565848,682,678,"April 9, 2018 at 9:00:00 PM GMT+2",Spain,10.0,1.0,5.0,0.0,7,17,2.0,329,1.0,3.0,0.4693295292439372,0.7889688249400479,0.7692307692307693,0.2857142857142857,0
2565851,674,691,"April 8, 2018 at 8:45:00 PM GMT+2",Spain,7.0,0.0,3.0,1.0,14,20,6.0,412,1.0,0.0,0.4790697674418605,0.8803418803418803,1.0,0.42857142857142855,1
2565854,687,756,"April 8, 2018 at 6:30:00 PM GMT+2",Spain,0.0,0.0,2.0,3.0,12,7,7.0,308,5.0,0.0,0.5024469820554649,0.8213333333333334,0.0,0.5833333333333334,1
2565855,695,714,"April 8, 2018 at 12:00:00 PM GMT+2",Spain,4.0,2.0,6.0,1.0,11,18,5.0,198,2.0,1.0,0.37714285714285717,0.72,0.8,0.45454545454545453,1
2565856,676,712,"April 7, 2018 at 8:45:00 PM GMT+2",Spain,0.0,0.0,2.0,2.0,13,10,7.0,574,3.0,1.0,0.7256637168141593,0.8776758409785933,0.0,0.5384615384615384,1
2565853,684,701,"April 7, 2018 at 6:30:00 PM GMT+2",Spain,2.0,0.0,2.0,1.0,14,5,4.0,329,2.0,0.0,0.47681159420289854,0.8204488778054863,1.0,0.2857142857142857,1
