matchID,team1_ID,team2_ID,tournament,gk_saves_T1,gk_saves_T2,red_card_T1,red_card_T2,yellow_card_T1,yellow_card_T2,assists_T1,assists_T2,shots_T1,shots_T2,shots_on_target_T1,shots_on_target_T2,passes_T1,passes_T2,goals_T1,goals_T2,ball_possession_T1,ball_possession_T2,pass_acc_T1,pass_acc_T2,gk_acc_T1,gk_acc_T2,shot_acc_T1,shot_acc_T2,winner
2057987,14855,15473,World_Cup,2.0,6.0,0.0,0.0,4.0,0.0,0.0,1.0,17,12,6.0,4.0,267,401,1.0,2.0,0.3997005988023952,0.6002994011976048,0.8140243902439024,0.8930957683741648,0.5,0.8571428571428571,0.35294117647058826,0.3333333333333333,0
2057992,5629,16276,World_Cup,3.0,7.0,0.0,0.0,0.0,1.0,4.0,2.0,23,12,12.0,5.0,358,350,5.0,2.0,0.5056497175141242,0.4943502824858757,0.8384074941451991,0.8158508158508159,0.6,0.5833333333333334,0.5217391304347826,0.4166666666666667,1
2057981,17322,6697,World_Cup,3.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,11,19,3.0,5.0,228,429,1.0,2.0,0.3470319634703196,0.6529680365296804,0.8201438848920863,0.868421052631579,0.6,0.6666666666666666,0.2727272727272727,0.2631578947368421,0
2057975,16823,7839,World_Cup,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,16,9,4.0,3.0,394,225,2.0,0.0,0.6365105008077544,0.36348949919224555,0.8565217391304348,0.7758620689655172,1.0,0.5,0.25,0.3333333333333333,1
2057980,6380,16871,World_Cup,0.0,7.0,0.0,0.0,2.0,1.0,2.0,0.0,21,3,9.0,0.0,635,202,2.0,0.0,0.7586618876941458,0.24133811230585425,0.9176300578034682,0.753731343283582,0.0,0.7777777777777778,0.42857142857142855,0.0,1
2057974,12274,9598,World_Cup,2.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,10,14,3.0,5.0,393,261,0.0,3.0,0.6009174311926605,0.39908256880733944,0.8256302521008403,0.781437125748503,0.4,1.0,0.3,0.35714285714285715,0
2057968,4418,15594,World_Cup,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,12,10,4.0,2.0,304,420,1.0,0.0,0.4198895027624309,0.580110497237569,0.8194070080862533,0.8416833667334669,1.0,0.75,0.3333333333333333,0.2,1
2057969,7712,8493,World_Cup,3.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,10,13,5.0,4.0,387,417,1.0,1.0,0.48134328358208955,0.5186567164179104,0.8937644341801386,0.8633540372670807,0.75,0.8333333333333334,0.5,0.3076923076923077,0
2057963,10840,1598,World_Cup,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5,15,0.0,3.0,145,683,0.0,1.0,0.1751207729468599,0.8248792270531401,0.7213930348258707,0.8986842105263158,0.6666666666666666,0.0,0.0,0.2,0
2057957,15670,16521,World_Cup,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,14,8,4.0,3.0,410,482,1.0,0.0,0.45964125560538116,0.5403587443946188,0.8668076109936576,0.8716094032549728,1.0,0.75,0.2857142857142857,0.375,1
