matchID,team1_ID,team2_ID,tournament,closeness_centrality_T1,closeness_centrality_T2,degree_centrality_T1,degree_centrality_T2,betweenness_centrality_T1,betweenness_centrality_T2,eigenvector_centrality_T1,eigenvector_centrality_T2,clustering_T1,clustering_T2,avg_shortest_path_T1,avg_shortest_path_T2,centroid_y_T1,centroid_x_T1,centroid_y_T2,centroid_x_T2,winner
2500874,3767,3783,France,0.8568249931886295,0.8149417427492293,1.6363636363636367,1.4727272727272729,0.020202020202020204,0.0292929292929293,0.2985446362339102,0.2904325059976145,0.8818410033116743,0.7574340893894992,1.1818181818181819,1.2636363636363637,46.640142686107765,46.372639152792274,48.48294418316225,42.77702223268531,1
2500866,3789,3770,France,0.86543759271032,0.8132397905125178,1.6727272727272728,1.4909090909090907,0.01818181818181818,0.028282828282828285,0.29914722220776935,0.29111937031966423,0.8422381054854067,0.7810329688767809,1.1636363636363636,1.2545454545454546,46.04985434097944,46.70947513528945,47.4656193887005,45.38862173710947,0
2500868,3772,3787,France,0.8872491145218416,0.7953864317500681,1.7090909090909088,1.4545454545454546,0.016161616161616158,0.0303030303030303,0.2974855106971269,0.296128342404421,0.8785814007606916,0.7541265567926398,1.1454545454545455,1.2727272727272727,52.378159929058896,48.728988735233244,50.98324324285445,45.139478219489305,0
2500869,3785,3782,France,0.8837365842713435,0.6157856356983855,1.6909090909090911,0.8545454545454546,0.017171717171717175,0.07575757575757577,0.29510979868112136,0.27609067435896706,0.8972323216592417,0.44776919339577026,1.1545454545454545,1.6818181818181819,46.04219850040504,51.357061382376905,48.53658992522629,41.02747605929424,1
2500872,3777,3779,France,0.8256894620530985,0.8144696212878032,1.5454545454545459,1.5090909090909093,0.025252525252525252,0.02727272727272727,0.29652222200186257,0.2953090289221729,0.7819072051320926,0.8077346294649556,1.2272727272727273,1.2454545454545454,53.1056143241105,46.32857963607791,49.92114030789312,41.745204676214165,1
2500873,19830,3774,France,0.8650402627675354,0.8397814306905217,1.6545454545454548,1.6,0.019191919191919194,0.022222222222222223,0.2967936796727425,0.2994456922390803,0.8828493050229745,0.8035014093298899,1.1727272727272726,1.2,45.46026320876082,47.8454084941533,48.85072207946539,43.331969041059956,1
2500875,3780,3766,France,0.8555951624133442,0.8571731299004025,1.6181818181818182,1.6363636363636365,0.021212121212121213,0.020202020202020207,0.29564166453624924,0.29784415471475284,0.822546899694816,0.8609091750135257,1.190909090909091,1.1818181818181819,48.61406925615791,51.72614346468797,45.330730469247214,41.10724163450664,0
2500858,3766,3771,France,0.8039527317602183,0.8545356158992522,1.4727272727272729,1.6181818181818186,0.029292929292929294,0.021212121212121213,0.29366420398121723,0.2960382401352151,0.7528714555227141,0.8285525393567014,1.2636363636363637,1.190909090909091,49.802636613170534,41.22134541888713,51.772923264486785,48.63873151844273,1
2500861,3775,3772,France,0.8639807162534435,0.8243120515847788,1.6545454545454545,1.5454545454545454,0.019191919191919194,0.02525252525252525,0.29718597509437744,0.29788465101952044,0.864982238221256,0.7896151394599221,1.1727272727272726,1.2272727272727273,49.79690637202412,47.23548928440819,50.22359658941037,45.34547482576075,1
2500860,3770,3799,France,0.8046309750855207,0.8626033057851241,1.4909090909090912,1.6545454545454548,0.028282828282828285,0.01919191919191919,0.2965605354545604,0.29746103733716406,0.7757041202327865,0.856292883611545,1.2545454545454546,1.1727272727272726,46.836075957457076,44.554612605526934,48.74522377964379,50.268871977965325,1
2500859,3787,3777,France,0.8503608690774467,0.8609874973511338,1.6,1.6545454545454545,0.022222222222222223,0.01919191919191919,0.294792074652528,0.2990661615065162,0.8405247154272445,0.826781332842817,1.2,1.1727272727272726,49.988458169067414,48.4881925091016,49.76480433738425,43.17973320613005,0
2500856,3783,3785,France,0.8418210577301486,0.8896860715042533,1.5818181818181818,1.7272727272727273,0.02323232323232323,0.01515151515151515,0.295003353826943,0.2987855434612258,0.8129682513968887,0.8696111375836044,1.209090909090909,1.1363636363636365,51.78434352581158,48.19089350473732,53.16137126483341,41.9526397721109,0
2500857,3804,3776,France,0.8726425090061454,0.8814216086943358,1.6727272727272728,1.7090909090909092,0.01818181818181818,0.016161616161616158,0.2974888943508103,0.29924661702053795,0.8628909897146554,0.8521574470433774,1.1636363636363636,1.1454545454545455,47.99328690954212,42.22948283193982,51.07950592724557,46.39557387531368,1
2500864,3779,3780,France,0.7942822727511722,0.7625253534344444,1.4363636363636363,1.3454545454545455,0.03232323232323233,0.03838383838383839,0.2884369110036809,0.2887322804661136,0.7503874295523747,0.7056547170427782,1.290909090909091,1.3454545454545455,48.467104000978004,41.57852378797324,55.71438934802572,52.257677734280605,1
2500865,3795,3789,France,0.7906638815729725,0.8980716253443525,1.4363636363636365,1.7454545454545454,0.03434343434343434,0.014141414141414142,0.286842225242013,0.29816746453943094,0.7832541815765196,0.8835716743680074,1.309090909090909,1.1272727272727272,52.07171445314388,47.13025892900294,47.625964025034705,46.4839158128746,1
2500862,3774,3767,France,0.7816085429721794,0.8705234159779615,1.4000000000000001,1.6545454545454545,0.03333333333333333,0.019191919191919194,0.2926702307633683,0.2962619695129422,0.7019425510040113,0.8690322986123704,1.3,1.1727272727272726,53.38531867786653,41.801331288328896,49.754621858126036,48.77647605186444,0
2500863,3782,19830,France,0.8150628337794111,0.8611048042866224,1.5090909090909093,1.6363636363636365,0.02727272727272727,0.020202020202020204,0.2958167663184221,0.29606703416874175,0.7834119272736605,0.8502766064674823,1.2454545454545454,1.1818181818181819,47.50008433137482,39.971292718076285,50.0688603370827,46.56742183117792,0
2500850,3771,3782,France,0.8942837465564737,0.7823493351568217,1.7272727272727275,1.3818181818181818,0.01515151515151515,0.034343434343434336,0.2963481597461233,0.2907859078624186,0.8837159908543608,0.7401253943366416,1.1363636363636365,1.309090909090909,53.236682626358395,44.04237460239994,48.55743058140117,42.88223442135207,1
2500853,3770,3775,France,0.8037946901583265,0.8784700148336512,1.4545454545454546,1.6909090909090911,0.0303030303030303,0.01717171717171717,0.29065005698054,0.29794356799767296,0.7481338669695151,0.8730460749076895,1.2727272727272727,1.1545454545454545,47.29910882048946,49.237295726780054,52.94371165875218,42.24713615959346,0
