matchID,team1_ID,team2_ID,date,tournament,gk_saves_T2,red_card_T2,yellow_card_T2,assists_T2,shots_T2,shots_against_T2,shots_on_target_T2,passes_T2,goals_T2,goals_against_T2,ball_possession_T2,pass_acc_T2,gk_acc_T2,shot_acc_T2
2576303,3185,3162,"April 29, 2018 at 8:45:00 PM GMT+2",Italy,3.0,0.0,3.0,1.0,16.0,8,6.0,341,1.0,0.0,0.4626865671641791,0.8589420654911839,1.0,0.375
2576305,3176,3187,"April 29, 2018 at 6:00:00 PM GMT+2",Italy,8.0,1.0,5.0,0.0,5.0,26,1.0,363,0.0,3.0,0.4475955610357583,0.8212669683257918,0.7272727272727273,0.2
2576299,3164,3173,"April 29, 2018 at 3:00:00 PM GMT+2",Italy,2.0,1.0,7.0,1.0,5.0,15,2.0,318,1.0,4.0,0.3732394366197183,0.7851851851851852,0.3333333333333333,0.4
2576301,3172,3193,"April 29, 2018 at 3:00:00 PM GMT+2",Italy,3.0,0.0,1.0,0.0,9.0,13,3.0,425,1.0,3.0,0.4907621247113164,0.8517034068136272,0.5,0.3333333333333333
2576304,3166,3157,"April 29, 2018 at 3:00:00 PM GMT+2",Italy,6.0,0.0,1.0,0.0,10.0,12,4.0,427,2.0,1.0,0.5481386392811296,0.8678861788617886,0.8571428571428571,0.4
2576307,3194,3204,"April 29, 2018 at 3:00:00 PM GMT+2",Italy,4.0,0.0,3.0,1.0,19.0,10,6.0,356,3.0,1.0,0.6085470085470085,0.8183908045977012,0.8,0.3157894736842105
2576306,3197,3315,"April 29, 2018 at 12:30:00 PM GMT+2",Italy,3.0,0.0,1.0,0.0,13.0,12,6.0,455,1.0,4.0,0.6328233657858137,0.8766859344894027,0.42857142857142855,0.46153846153846156
2576302,3161,3159,"April 28, 2018 at 8:45:00 PM GMT+2",Italy,4.0,0.0,5.0,2.0,12.0,10,3.0,475,3.0,2.0,0.5792682926829268,0.8878504672897196,0.6666666666666666,0.25
2576300,3158,3165,"April 28, 2018 at 6:00:00 PM GMT+2",Italy,3.0,0.0,2.0,1.0,12.0,16,5.0,329,1.0,4.0,0.4422043010752688,0.8004866180048662,0.42857142857142855,0.4166666666666667
2576293,3193,3194,"April 23, 2018 at 8:45:00 PM GMT+2",Italy,6.0,0.0,3.0,0.0,10.0,15,3.0,386,1.0,3.0,0.5237449118046132,0.8464912280701754,0.6666666666666666,0.3
2576295,3159,3187,"April 22, 2018 at 8:45:00 PM GMT+2",Italy,0.0,0.0,1.0,1.0,13.0,4,5.0,575,1.0,0.0,0.6189451022604952,0.8819018404907976,0.0,0.38461538461538464
2576291,3163,3197,"April 22, 2018 at 3:00:00 PM GMT+2",Italy,5.0,0.0,0.0,1.0,11.0,15,2.0,264,2.0,1.0,0.518664047151277,0.7394957983193278,0.8333333333333334,0.18181818181818182
