matchID,team1_ID,team2_ID,date,tournament,avg_closeness_centrality_T1,std_closeness_centrality_T1,min_closeness_centrality_T1,max_closeness_centrality_T1,avg_degree_centrality_T1,std_degree_centrality_T1,min_degree_centrality_T1,max_degree_centrality_T1,avg_betweenness_centrality_T1,std_betweenness_centrality_T1,min_betweenness_centrality_T1,max_betweenness_centrality_T1,avg_eigenvector_centrality_T1,std_eigenvector_centrality_T1,min_eigenvector_centrality_T1,max_eigenvector_centrality_T1,avg_clustering_T1,std_clustering_T1,min_clustering_T1,max_clustering_T1,avg_shortest_path_T1,mean_centroid_y_T1,std_centroid_y_T1,mean_centroid_x_T1,std_centroid_x_T1,winner
2576335,3162,3161,"May 20, 2018 at 8:45:00 PM GMT+2",Italy,0.8197824902370356,0.11628214780765754,0.625,1.0,1.5090909090909088,0.23141676475196102,1.0,1.9000000000000001,0.02727272727272728,0.020300093207170414,0.0050264550264550265,0.07216931216931217,0.29300390811246163,0.07111821665308467,0.1587863329818633,0.3791456943918468,0.7718248322416013,0.05330796231730459,0.689922480620155,0.8588235294117647,1.2454545454545454,45.612145258405604,25.48946949507295,45.78289358147177,16.837521398461323,0
2576336,3315,3158,"May 20, 2018 at 8:45:00 PM GMT+2",Italy,0.8330154693791059,0.09754206155641211,0.6666666666666666,1.0,1.563636363636364,0.1871932752906727,1.2000000000000002,1.8,0.024242424242424235,0.012844454775009796,0.009563492063492064,0.05084656084656085,0.2951293479797885,0.061707040685126106,0.17264316341500563,0.3694250463721661,0.7777676054121102,0.035918590448480336,0.7346938775510204,0.8469387755102041,1.2181818181818183,50.3270037433013,19.789455561726843,45.88260112778032,18.535406070794494,0
2576329,3173,3172,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,0.7643219080384857,0.1098121697405061,0.5882352941176471,0.9090909090909091,1.3272727272727274,0.29875775863918147,0.9,1.8,0.037373737373737365,0.025642974740106683,0.008518518518518519,0.08203703703703703,0.29006193724493545,0.0822992312892778,0.121592883322018,0.3835487580861009,0.7230907697013911,0.0621926366433692,0.6351351351351351,0.8269230769230769,1.3363636363636364,50.95586336608008,20.46163896241361,46.01594092182327,13.259590766240883,1
2576330,3165,3219,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,0.7356166560712015,0.09477076466182435,0.625,0.9090909090909091,1.2363636363636366,0.3170108322575036,0.8,1.8,0.04242424242424242,0.039470435671403174,0.008703703703703703,0.1424074074074074,0.2908641443454561,0.07941750715853886,0.1833577008491106,0.4083495720678308,0.6827311965735577,0.06855259166751693,0.5813953488372093,0.7884615384615384,1.3818181818181818,49.71895472948104,22.81756104954212,43.14021417179312,14.993401993626632,1
2576331,3163,3166,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,0.7823338277883732,0.09263538143958847,0.5555555555555556,0.9090909090909091,1.4181818181818184,0.2328408813611945,0.9,1.8,0.03333333333333333,0.02060288696985141,0.004563492063492064,0.07064814814814815,0.2940478503134025,0.06667047798807016,0.12088760306283973,0.38387388588587074,0.7248941178616114,0.046386517272339334,0.6548672566371682,0.8,1.3,48.4524743265772,21.314824333982617,47.171018309176205,14.669433471166696,1
2576332,3187,3197,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,0.8991311718584448,0.06500142997568668,0.7692307692307693,1.0,1.7636363636363634,0.1871932752906727,1.4000000000000001,2.0,0.013131313131313133,0.0058119944649589125,0.002623456790123457,0.020745149911816578,0.30052893037194206,0.02431980506885959,0.2469623413512402,0.3341309694705246,0.8946761685714627,0.032312880552614213,0.8555555555555555,0.9595959595959596,1.1181818181818182,48.52613274670725,23.090921022355225,48.86989365428808,16.677629172196347,1
2576333,3157,3176,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,0.9005085823267639,0.07432218459083292,0.7692307692307693,1.0,1.763636363636364,0.16663911618021238,1.5,2.0,0.013131313131313131,0.0057787598771101446,0.004166666666666667,0.02236772486772487,0.30018228181514917,0.028278765767644203,0.24930225616150395,0.3358096328122253,0.8897689115485271,0.02275827959347151,0.8555555555555555,0.9210526315789473,1.1181818181818182,53.3525414209126,22.937129289580056,46.2982204888257,15.147173527950484,1
2576337,3204,3164,"May 20, 2018 at 6:00:00 PM GMT+2",Italy,0.821360457724094,0.07118859558272263,0.6666666666666666,0.9090909090909091,1.5454545454545454,0.27090298955911535,0.9,1.9000000000000001,0.02525252525252525,0.016094432785242054,0.0032407407407407406,0.0519047619047619,0.29857427947886156,0.04198202642524061,0.19242652740967633,0.3475522070691264,0.8121525081643403,0.06134271222843275,0.7170542635658915,0.9117647058823529,1.2272727272727273,51.935180972790995,17.34511991418155,47.43993121652707,15.902096338174482,1
2576338,3193,3185,"May 20, 2018 at 3:00:00 PM GMT+2",Italy,0.8800441982260163,0.07521651789492573,0.7142857142857143,1.0,1.7090909090909088,0.17814470856604933,1.4000000000000001,1.9000000000000001,0.01616161616161616,0.008488523588776203,0.004012345679012346,0.03263668430335097,0.299148866131393,0.03767023760733143,0.20980724332804632,0.3447225212189833,0.8651048708835295,0.015978333177795383,0.845679012345679,0.8953488372093024,1.1454545454545455,50.92405982819411,20.194635330244072,53.11651720727156,17.389807248429985,0
2576334,3159,3194,"May 19, 2018 at 3:00:00 PM GMT+2",Italy,0.8840544482255712,0.11203257515089048,0.5882352941176471,1.0,1.6909090909090907,0.3088234136629642,0.8,2.0,0.01717171717171717,0.014912007911201546,0.0,0.05428571428571429,0.2950898468282186,0.061895663886813765,0.10717751782628998,0.3357495948386505,0.9084297247584591,0.056459630313309445,0.8111111111111111,1.0,1.1545454545454545,48.13451174244607,20.569507604954694,48.102713280603034,16.384810260117874,1
